FAT_YEARMONTH,FAT_DAY,FAT_TIME,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_DATE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION,EVENT_YEARMONTH
201506,1,0,29035,588499,"D","06/01/2015 00:00:00",45,"M","In Water",999999
201506,1,0,29036,588499,"D","06/01/2015 00:00:00",13,"F","In Water",999999
201506,1,0,29037,588499,"D","06/01/2015 00:00:00",13,"F","In Water",999999
201506,1,0,29038,588499,"D","06/01/2015 00:00:00",7,"F","In Water",999999
201506,7,0,29039,588577,"D","06/07/2015 00:00:00",82,"M","Unknown",999999
201507,3,0,29042,588935,"D","07/03/2015 00:00:00",57,"F","Vehicle/Towed Trailer",999999
201505,12,0,29044,588982,"D","05/12/2015 00:00:00",28,"M","Vehicle/Towed Trailer",999999
201505,25,0,28937,581930,"D","05/25/2015 00:00:00",55,"M","Vehicle/Towed Trailer",201505
201505,25,0,28936,581935,"D","05/25/2015 00:00:00",23,"M","Vehicle/Towed Trailer",201505
201506,17,0,29049,589773,"I","06/17/2015 00:00:00",11,"M","Outside/Open Areas",999999
201506,23,0,29053,589831,"D","06/23/2015 00:00:00",19,"M","In Water",999999
201506,27,0,29052,589832,"D","06/27/2015 00:00:00",,"M","Outside/Open Areas",999999
201508,22,0,29226,590049,"I","08/22/2015 00:00:00",50,"M","In Water",999999
201507,29,0,29059,590306,"D","07/29/2015 00:00:00",58,"M","Outside/Open Areas",999999
201506,20,0,29060,590406,"D","06/20/2015 00:00:00",43,"F","Vehicle/Towed Trailer",999999
201506,15,0,29075,590437,"D","06/15/2015 00:00:00",47,"M","In Water",999999
201506,28,0,29068,590941,"D","06/28/2015 00:00:00",52,"F","In Water",999999
201506,30,0,29069,591015,"D","06/30/2015 00:00:00",32,"M","Outside/Open Areas",999999
201507,18,0,29094,591373,"D","07/18/2015 00:00:00",32,"F","Mobile/Trailer Home",999999
201507,18,0,29095,591373,"D","07/18/2015 00:00:00",7,"M","Mobile/Trailer Home",999999
201507,18,0,29096,591373,"D","07/18/2015 00:00:00",5,"F","Mobile/Trailer Home",999999
201506,26,0,29076,591953,"I","06/26/2015 00:00:00",39,"M","Vehicle/Towed Trailer",999999
201506,26,0,29077,591953,"I","06/26/2015 00:00:00",16,"F","Vehicle/Towed Trailer",999999
201505,23,0,31540,582021,"D","05/23/2015 00:00:00",81,"M","Vehicle/Towed Trailer",201505
201505,23,0,31539,582543,"I","05/23/2015 00:00:00",38,"F","In Water",201505
201505,18,0,31544,583166,"D","05/18/2015 00:00:00",79,"F","Vehicle/Towed Trailer",201505
201505,17,0,28935,583168,"I","05/17/2015 00:00:00",38,"M","Outside/Open Areas",201505
201506,11,0,29019,586737,"D","06/11/2015 00:00:00",84,"F","Unknown",201506
201512,26,0,30164,606106,"D","12/26/2015 00:00:00",37,"M","Vehicle/Towed Trailer",201512
201512,26,0,29472,606110,"D","12/26/2015 00:00:00",48,"M","Vehicle/Towed Trailer",201512
201512,26,0,29503,606112,"D","12/26/2015 00:00:00",53,"M","Vehicle/Towed Trailer",201512
201512,26,0,29504,606112,"D","12/26/2015 00:00:00",50,"F","Vehicle/Towed Trailer",201512
201512,26,0,29730,606347,"D","12/26/2015 00:00:00",32,"M","Vehicle/Towed Trailer",201512
201512,26,0,29731,606347,"D","12/26/2015 00:00:00",32,"M","Vehicle/Towed Trailer",201512
201512,26,0,29732,606347,"D","12/26/2015 00:00:00",38,"M","Vehicle/Towed Trailer",201512
201512,26,0,29733,606347,"D","12/26/2015 00:00:00",29,"M","Vehicle/Towed Trailer",201512
201506,13,0,29078,591974,"D","06/13/2015 00:00:00",18,"M","In Water",999999
201508,7,0,29262,592029,"D","08/07/2015 00:00:00",,"M","Mobile/Trailer Home",999999
201508,29,0,29285,592082,"D","08/29/2015 00:00:00",36,"M","Vehicle/Towed Trailer",999999
201508,23,0,29291,592412,"D","08/23/2015 00:00:00",5,"M","Vehicle/Towed Trailer",999999
201507,10,0,29097,592580,"D","07/10/2015 00:00:00",73,"F","Permanent Home",999999
201507,24,0,29098,592581,"D","07/24/2015 00:00:00",2,"M","Vehicle/Towed Trailer",999999
201506,27,0,29176,592636,"D","06/27/2015 00:00:00",24,"F","Under Tree",999999
201507,1,0,29102,592654,"I","07/01/2015 00:00:00",58,"M","Unknown",999999
201507,1,0,29103,592654,"D","07/01/2015 00:00:00",30,"M","Outside/Open Areas",999999
201507,3,0,29109,592654,"D","07/03/2015 00:00:00",55,"M","Outside/Open Areas",999999
201507,4,0,29111,592654,"D","07/04/2015 00:00:00",55,"M","Outside/Open Areas",999999
201507,4,0,29112,592654,"I","07/04/2015 00:00:00",65,"M","Outside/Open Areas",999999
201507,1,0,29104,592654,"D","07/01/2015 00:00:00",74,"M","Permanent Home",999999
201507,1,0,29105,592654,"D","07/01/2015 00:00:00",71,"M","Permanent Home",999999
201507,2,0,29107,592654,"D","07/02/2015 00:00:00",60,"M","Permanent Home",999999
201507,3,0,29108,592654,"D","07/03/2015 00:00:00",56,"M","Permanent Home",999999
201507,3,0,29110,592654,"D","07/03/2015 00:00:00",64,"M","Permanent Home",999999
201507,4,0,29113,592654,"D","07/04/2015 00:00:00",63,"M","Permanent Home",999999
201507,4,0,29114,592654,"D","07/04/2015 00:00:00",84,"F","Permanent Home",999999
201507,2,0,29106,592654,"D","07/02/2015 00:00:00",48,"M","Permanent Structure",999999
201507,7,0,29115,592655,"I","07/07/2015 00:00:00",20,"M","Permanent Structure",999999
201507,14,0,29117,592657,"D","07/14/2015 00:00:00",50,"F","Outside/Open Areas",999999
201507,15,0,29118,592657,"D","07/15/2015 00:00:00",57,"F","Permanent Home",999999
201509,10,0,29156,595085,"D","09/10/2015 00:00:00",48,"M","Outside/Open Areas",201509
201509,10,0,29158,595086,"D","09/10/2015 00:00:00",50,"M","Outside/Open Areas",201509
201509,22,0,29204,596257,"D","09/22/2015 00:00:00",,"M","Outside/Open Areas",201509
201509,9,0,29345,597821,"D","09/09/2015 00:00:00",80,"M","Permanent Home",201509
201509,9,0,29346,597821,"D","09/09/2015 00:00:00",65,"M","Permanent Home",201509
201509,12,0,29347,597822,"D","09/12/2015 00:00:00",72,"F","Permanent Home",201509
201509,12,0,29350,597822,"D","09/12/2015 00:00:00",,"M","Permanent Home",201509
201509,12,0,29348,597822,"D","09/12/2015 00:00:00",69,"M","Vehicle/Towed Trailer",201509
201509,12,0,29349,597822,"D","09/12/2015 00:00:00",,"M","Vehicle/Towed Trailer",201509
201509,3,0,29328,601214,"D","09/03/2015 00:00:00",49,"M","Outside/Open Areas",201509
201509,8,0,29329,601214,"I","09/08/2015 00:00:00",64,"M","Outside/Open Areas",201509
201509,16,0,29331,601215,"I","09/16/2015 00:00:00",39,"M","Permanent Structure",201509
201509,30,0,29332,601219,"I","09/30/2015 00:00:00",80,"M","Permanent Structure",201509
201509,13,0,29336,601505,"D","09/13/2015 00:00:00",22,"M","Outside/Open Areas",201509
201509,14,0,29353,602149,"D","09/14/2015 00:00:00",33,"M","Vehicle/Towed Trailer",201509
201509,20,0,29366,602412,"D","09/20/2015 00:00:00",25,"F","In Water",201509
201509,27,0,29363,602563,"D","09/27/2015 00:00:00",41,"M","In Water",201509
201509,27,0,29364,602563,"D","09/27/2015 00:00:00",36,"M","In Water",201509
201509,27,0,29365,602563,"D","09/27/2015 00:00:00",39,"M","In Water",201509
201507,14,0,29116,592657,"I","07/14/2015 00:00:00",20,"M","Permanent Structure",999999
201507,28,0,29121,592658,"D","07/28/2015 00:00:00",65,"M","Outside/Open Areas",999999
201507,26,0,29119,592658,"D","07/26/2015 00:00:00",88,"M","Permanent Home",999999
201507,27,0,29120,592658,"D","07/27/2015 00:00:00",64,"F","Permanent Structure",999999
201507,18,0,29123,592930,"D","07/18/2015 00:00:00",2,"F","Vehicle/Towed Trailer",999999
201507,19,0,29124,592931,"D","07/19/2015 00:00:00",25,"M","Heavy Equipment/Construction",999999
201507,5,0,29126,593292,"D","07/05/2015 00:00:00",26,"F","Under Tree",999999
201508,29,0,29293,593403,"I","08/29/2015 00:00:00",82,"M","Permanent Home",999999
201508,29,0,29294,593403,"I","08/29/2015 00:00:00",71,"F","Permanent Home",999999
201508,8,0,29263,594076,"D","08/08/2015 00:00:00",54,"M","Under Tree",999999
201507,3,0,29136,594150,"I","07/03/2015 00:00:00",39,"M","In Water",999999
201507,10,0,29137,594153,"D","07/10/2015 00:00:00",35,"M","In Water",999999
201507,2,0,29179,594336,"I","07/02/2015 00:00:00",31,"M","Vehicle/Towed Trailer",999999
201508,5,0,29148,594672,"I","08/05/2015 00:00:00",66,"M","Outside/Open Areas",999999
201508,5,0,29149,594672,"D","08/05/2015 00:00:00",70,"M","Outside/Open Areas",999999
201508,6,0,29150,594672,"D","08/06/2015 00:00:00",80,"M","Permanent Home",999999
201508,11,0,29151,594674,"D","08/11/2015 00:00:00",84,"M","Outside/Open Areas",999999
201508,20,0,29153,594675,"I","08/20/2015 00:00:00",55,"M","Permanent Home",999999
201508,19,0,29152,594675,"D","08/19/2015 00:00:00",74,"M","Vehicle/Towed Trailer",999999
201508,24,0,29154,594676,"D","08/24/2015 00:00:00",63,"M","Vehicle/Towed Trailer",999999
201509,14,0,29404,602738,"D","09/14/2015 00:00:00",30,"F","Vehicle/Towed Trailer",201509
201509,14,0,29405,602738,"D","09/14/2015 00:00:00",28,"F","Vehicle/Towed Trailer",201509
201507,19,0,29160,595225,"D","07/19/2015 00:00:00",25,"F","Mobile/Trailer Home",999999
201508,18,0,29298,595640,"D","08/18/2015 00:00:00",62,"M","Heavy Equipment/Construction",999999
201508,18,0,29299,595640,"D","08/18/2015 00:00:00",26,"M","Heavy Equipment/Construction",999999
201508,18,0,29300,595640,"D","08/18/2015 00:00:00",25,"M","Heavy Equipment/Construction",999999
201508,1,0,29170,595742,"D","08/01/2015 00:00:00",66,"M","Vehicle/Towed Trailer",999999
201508,1,0,29171,595742,"D","08/01/2015 00:00:00",65,"F","Vehicle/Towed Trailer",999999
201508,27,0,29172,595743,"D","08/27/2015 00:00:00",4,"M","Vehicle/Towed Trailer",999999
201509,14,0,29406,602738,"D","09/14/2015 00:00:00",27,"F","Vehicle/Towed Trailer",201509
201505,4,0,29223,596416,"D","05/04/2015 00:00:00",,"","Unknown",999999
201507,20,0,29187,596551,"D","07/20/2015 00:00:00",64,"M","Unknown",999999
201507,20,0,29186,596551,"D","07/20/2015 00:00:00",88,"F","Permanent Home",999999
201506,30,0,29181,596765,"D","06/30/2015 00:00:00",28,"M","In Water",999999
201507,24,0,29182,596829,"D","07/24/2015 00:00:00",14,"M","Boating",999999
201507,24,0,29183,596829,"D","07/24/2015 00:00:00",14,"M","Boating",999999
201508,6,0,29260,596835,"I","08/06/2015 00:00:00",0,"M","Vehicle/Towed Trailer",999999
201507,17,0,29188,596913,"D","07/17/2015 00:00:00",21,"M","In Water",999999
201507,14,0,29189,597062,"D","07/14/2015 00:00:00",,"M","Outside/Open Areas",999999
201507,28,0,29194,597109,"D","07/28/2015 00:00:00",52,"F","In Water",999999
201507,29,0,29195,597110,"D","07/29/2015 00:00:00",49,"M","In Water",999999
201506,16,0,29196,597183,"D","06/16/2015 00:00:00",83,"F","Permanent Home",999999
201507,12,0,29206,597245,"D","07/12/2015 00:00:00",21,"M","Outside/Open Areas",999999
201507,23,0,29201,597275,"D","07/23/2015 00:00:00",73,"F","Outside/Open Areas",999999
201507,11,0,29205,597459,"D","07/11/2015 00:00:00",53,"M","In Water",999999
201509,14,0,29407,602738,"D","09/14/2015 00:00:00",6,"M","Vehicle/Towed Trailer",201509
201509,14,0,29408,602738,"D","09/14/2015 00:00:00",9,"F","Vehicle/Towed Trailer",201509
201509,14,0,29409,602738,"D","09/14/2015 00:00:00",9,"F","Vehicle/Towed Trailer",201509
201509,14,0,29410,602738,"D","09/14/2015 00:00:00",7,"F","Vehicle/Towed Trailer",201509
201509,14,0,29411,602738,"D","09/14/2015 00:00:00",6,"F","Vehicle/Towed Trailer",201509
201509,14,0,29412,602738,"D","09/14/2015 00:00:00",5,"F","Vehicle/Towed Trailer",201509
201501,18,0,29250,598140,"D","01/18/2015 00:00:00",49,"M","Vehicle/Towed Trailer",999999
201501,18,0,29249,598143,"D","01/18/2015 00:00:00",49,"M","Vehicle/Towed Trailer",999999
201509,14,0,29413,602738,"D","09/14/2015 00:00:00",5,"F","Vehicle/Towed Trailer",201509
201508,10,0,29258,598386,"D","08/10/2015 00:00:00",36,"M","Unknown",999999
201508,10,0,29259,598386,"D","08/10/2015 00:00:00",16,"M","Unknown",999999
201508,20,0,29264,598959,"D","08/20/2015 00:00:00",56,"F","Other",999999
201508,10,0,29265,599004,"D","08/10/2015 00:00:00",18,"M","In Water",999999
201508,2,0,29266,599336,"D","08/02/2015 00:00:00",35,"M","Other",999999
201508,3,0,29319,599833,"D","08/03/2015 00:00:00",41,"M","Other",999999
201508,3,0,29320,599833,"D","08/03/2015 00:00:00",6,"F","Other",999999
201507,18,0,29290,600029,"D","07/18/2015 00:00:00",62,"M","Permanent Home",999999
201508,29,0,29292,600221,"D","08/29/2015 00:00:00",10,"F","Outside/Open Areas",999999
201507,28,0,29295,600413,"D","07/28/2015 00:00:00",72,"M","Permanent Home",999999
201507,28,0,29296,600413,"D","07/28/2015 00:00:00",67,"F","Permanent Home",999999
201508,1,0,29307,600462,"D","08/01/2015 00:00:00",,"","Unknown",999999
201509,14,0,29414,602738,"D","09/14/2015 00:00:00",6,"M","Vehicle/Towed Trailer",201509
201509,14,0,29415,602738,"D","09/14/2015 00:00:00",4,"","Vehicle/Towed Trailer",201509
201509,14,0,29416,602738,"D","09/14/2015 00:00:00",11,"","Vehicle/Towed Trailer",201509
201509,8,0,29369,602871,"D","09/08/2015 00:00:00",25,"M","In Water",201509
201509,14,0,29417,603178,"D","09/14/2015 00:00:00",56,"M","Outside/Open Areas",201509
201509,14,0,29418,603178,"D","09/14/2015 00:00:00",57,"F","Outside/Open Areas",201509
201509,14,0,29419,603178,"D","09/14/2015 00:00:00",58,"M","Outside/Open Areas",201509
201509,14,0,29420,603178,"D","09/14/2015 00:00:00",59,"F","Outside/Open Areas",201509
201509,14,0,29421,603178,"D","09/14/2015 00:00:00",53,"F","Outside/Open Areas",201509
201509,14,0,29422,603178,"D","09/14/2015 00:00:00",51,"M","Outside/Open Areas",201509
201509,14,0,29423,603178,"D","09/14/2015 00:00:00",55,"M","Outside/Open Areas",201509
201509,5,0,29425,603754,"D","09/05/2015 00:00:00",1,"M","Vehicle/Towed Trailer",201509
201507,10,0,28940,583238,"D","07/10/2015 00:00:00",21,"M","Vehicle/Towed Trailer",201507
201507,8,0,29367,594645,"D","07/08/2015 00:00:00",62,"M","Vehicle/Towed Trailer",201507
201508,1,0,29306,600463,"D","08/01/2015 00:00:00",23,"M","Outside/Open Areas",201508
201508,15,0,29308,600464,"D","08/15/2015 00:00:00",5,"M","In Water",201508
201508,4,0,29322,600604,"D","08/04/2015 00:00:00",50,"M","Vehicle/Towed Trailer",201508
201508,8,0,29355,601888,"D","08/08/2015 00:00:00",19,"M","In Water",201508
201508,9,0,29356,601888,"D","08/09/2015 00:00:00",20,"M","In Water",201508
201502,16,0,27509,559346,"D","02/16/2015 00:00:00",63,"M","Unknown",999999
201502,16,0,27510,559358,"D","02/16/2015 00:00:00",44,"M","Unknown",999999
201502,16,0,27511,559360,"D","02/16/2015 00:00:00",85,"M","Unknown",999999
201502,16,0,27515,559393,"D","02/16/2015 00:00:00",34,"F","Outside/Open Areas",999999
201502,20,0,27528,559577,"D","02/20/2015 00:00:00",86,"M","Outside/Open Areas",999999
201502,20,0,27545,559578,"D","02/20/2015 00:00:00",80,"F","Outside/Open Areas",999999
201502,20,0,27546,559578,"D","02/20/2015 00:00:00",65,"F","Outside/Open Areas",999999
201502,24,0,27517,559830,"D","02/24/2015 00:00:00",80,"M","Outside/Open Areas",999999
201504,9,0,27450,560027,"D","04/09/2015 00:00:00",16,"M","In Water",999999
201504,9,0,27451,560027,"D","04/09/2015 00:00:00",16,"M","In Water",999999
201502,27,0,27560,560102,"I","02/27/2015 00:00:00",20,"M","Vehicle/Towed Trailer",999999
201502,14,0,27452,560138,"D","02/14/2015 00:00:00",82,"F","Outside/Open Areas",999999
201502,14,0,27453,560138,"D","02/14/2015 00:00:00",92,"M","Outside/Open Areas",999999
201501,2,0,27456,560234,"D","01/02/2015 00:00:00",16,"M","In Water",999999
201501,2,0,27457,560234,"D","01/02/2015 00:00:00",6,"F","In Water",999999
201502,15,0,27459,560263,"D","02/15/2015 00:00:00",47,"F","Outside/Open Areas",999999
201503,5,0,27576,560334,"D","03/05/2015 00:00:00",60,"M","Outside/Open Areas",999999
201503,5,0,27573,560338,"I","03/05/2015 00:00:00",83,"M","Vehicle/Towed Trailer",999999
201502,2,0,27461,560478,"I","02/02/2015 00:00:00",57,"F","Outside/Open Areas",999999
201502,21,0,27518,560540,"I","02/21/2015 00:00:00",,"","Vehicle/Towed Trailer",999999
201502,19,0,27462,560587,"I","02/19/2015 00:00:00",57,"M","Vehicle/Towed Trailer",999999
201502,3,0,27463,560596,"D","02/03/2015 00:00:00",44,"M","In Water",999999
201502,17,0,27464,560658,"D","02/17/2015 00:00:00",,"M","In Water",999999
201504,16,0,27465,560792,"D","04/16/2015 00:00:00",33,"M","Under Tree",999999
201502,24,0,27477,561191,"I","02/24/2015 00:00:00",24,"M","Vehicle/Towed Trailer",999999
201502,24,0,27478,561192,"I","02/24/2015 00:00:00",24,"M","Vehicle/Towed Trailer",999999
201502,24,0,27476,561193,"I","02/24/2015 00:00:00",24,"M","Vehicle/Towed Trailer",999999
201502,17,0,27480,561299,"D","02/17/2015 00:00:00",45,"M","Outside/Open Areas",999999
201502,19,0,27481,561299,"D","02/19/2015 00:00:00",62,"M","Permanent Home",999999
201502,19,0,27482,561299,"D","02/19/2015 00:00:00",,"M","Permanent Home",999999
201502,17,0,27483,561302,"D","02/17/2015 00:00:00",69,"M","Outside/Open Areas",999999
201502,19,0,27484,561302,"D","02/19/2015 00:00:00",64,"F","Outside/Open Areas",999999
201502,24,0,27485,561334,"D","02/24/2015 00:00:00",82,"M","Outside/Open Areas",999999
201502,2,0,27491,562180,"D","02/02/2015 00:00:00",88,"F","Outside/Open Areas",999999
201501,3,0,27492,562372,"D","01/03/2015 00:00:00",43,"F","Outside/Open Areas",999999
201502,14,0,27493,562380,"D","02/14/2015 00:00:00",45,"M","Vehicle/Towed Trailer",999999
201503,18,0,27540,562554,"D","03/18/2015 00:00:00",60,"F","Vehicle/Towed Trailer",999999
201503,7,0,27501,562559,"D","03/07/2015 00:00:00",55,"M","Vehicle/Towed Trailer",999999
201503,20,0,27538,562606,"D","03/20/2015 00:00:00",22,"M","Vehicle/Towed Trailer",999999
201503,29,0,27506,562737,"I","03/29/2015 00:00:00",74,"F","Vehicle/Towed Trailer",999999
201502,28,0,27507,562857,"I","02/28/2015 00:00:00",,"","Vehicle/Towed Trailer",999999
201502,8,0,27541,563043,"D","02/08/2015 00:00:00",18,"M","In Water",999999
201502,20,0,27513,563145,"D","02/20/2015 00:00:00",,"M","Outside/Open Areas",999999
201502,19,0,27514,563146,"D","02/19/2015 00:00:00",70,"M","Outside/Open Areas",999999
201502,5,0,27522,563230,"D","02/05/2015 00:00:00",68,"M","Permanent Home",999999
201502,5,0,27523,563231,"D","02/05/2015 00:00:00",93,"F","Outside/Open Areas",999999
201502,3,0,27524,563232,"D","02/03/2015 00:00:00",89,"F","Outside/Open Areas",999999
201502,20,0,27530,563237,"D","02/20/2015 00:00:00",73,"M","Unknown",999999
201502,17,0,27570,563296,"I","02/17/2015 00:00:00",51,"F","In Water",999999
201502,20,0,27532,563329,"I","02/20/2015 00:00:00",25,"F","Outside/Open Areas",999999
201502,20,0,27531,563329,"I","02/20/2015 00:00:00",47,"F","Vehicle/Towed Trailer",999999
201502,20,0,27534,563341,"I","02/20/2015 00:00:00",40,"F","Vehicle/Towed Trailer",999999
201502,20,0,27533,563356,"I","02/20/2015 00:00:00",64,"F","Vehicle/Towed Trailer",999999
201501,1,0,27549,563911,"D","01/01/2015 00:00:00",58,"M","Outside/Open Areas",999999
201504,14,0,27552,564008,"D","04/14/2015 00:00:00",3,"M","Outside/Open Areas",999999
201502,17,0,27557,564029,"D","02/17/2015 00:00:00",56,"M","Mobile/Trailer Home",999999
201502,17,0,27564,564047,"D","02/17/2015 00:00:00",30,"F","In Water",999999
201502,15,0,27558,564056,"D","02/15/2015 00:00:00",24,"F","Outside/Open Areas",999999
201503,5,0,28629,564348,"I","03/05/2015 00:00:00",55,"M","Permanent Home",999999
201502,28,0,27562,564379,"I","02/28/2015 00:00:00",71,"M","Vehicle/Towed Trailer",999999
201502,28,0,27563,564379,"I","02/28/2015 00:00:00",21,"F","Vehicle/Towed Trailer",999999
201504,14,0,29012,564417,"D","04/14/2015 00:00:00",42,"M","Vehicle/Towed Trailer",999999
201502,18,0,27567,564500,"D","02/18/2015 00:00:00",,"M","Outside/Open Areas",999999
201502,16,0,27571,564656,"D","02/16/2015 00:00:00",86,"M","Mobile/Trailer Home",999999
201502,4,0,27572,564700,"I","02/04/2015 00:00:00",79,"M","Vehicle/Towed Trailer",999999
201503,31,0,27577,565041,"D","03/31/2015 00:00:00",52,"M","Unknown",999999
201503,10,0,27579,565144,"I","03/10/2015 00:00:00",16,"M","Vehicle/Towed Trailer",999999
201503,10,0,27580,565144,"I","03/10/2015 00:00:00",16,"F","Vehicle/Towed Trailer",999999
201503,5,0,28620,565216,"I","03/05/2015 00:00:00",62,"M","Vehicle/Towed Trailer",999999
201503,20,0,28602,565277,"I","03/20/2015 00:00:00",35,"M","Vehicle/Towed Trailer",999999
201503,20,0,28603,565277,"I","03/20/2015 00:00:00",31,"F","Vehicle/Towed Trailer",999999
201503,4,0,28619,565286,"I","03/04/2015 00:00:00",46,"M","Vehicle/Towed Trailer",999999
201502,16,0,27581,565478,"I","02/16/2015 00:00:00",,"","Unknown",999999
201503,28,0,28589,565622,"D","03/28/2015 00:00:00",,"M","Unknown",999999
201503,28,0,28588,566007,"I","03/28/2015 00:00:00",,"","Unknown",999999
201504,9,0,28585,566201,"D","04/09/2015 00:00:00",28,"M","Outside/Open Areas",999999
201503,28,0,28587,566205,"I","03/28/2015 00:00:00",67,"F","Vehicle/Towed Trailer",999999
201504,17,0,28590,566419,"I","04/17/2015 00:00:00",28,"M","Boating",999999
201504,17,0,28591,566419,"I","04/17/2015 00:00:00",39,"M","Boating",999999
201504,17,0,28592,566419,"I","04/17/2015 00:00:00",59,"M","Boating",999999
201504,17,0,28593,566419,"I","04/17/2015 00:00:00",61,"M","Boating",999999
201505,13,0,28641,566445,"D","05/13/2015 00:00:00",36,"M","Heavy Equipment/Construction",999999
201505,7,0,28905,566457,"D","05/07/2015 00:00:00",86,"F","Permanent Home",999999
201504,3,0,28706,566722,"D","04/03/2015 00:00:00",45,"F","Camping",999999
201504,3,0,28707,566747,"D","04/03/2015 00:00:00",63,"F","Vehicle/Towed Trailer",999999
201505,10,0,28599,566748,"D","05/10/2015 00:00:00",28,"M","Mobile/Trailer Home",999999
201505,10,0,28600,566748,"D","05/10/2015 00:00:00",29,"F","Mobile/Trailer Home",999999
