FAT_YEARMONTH,FAT_DAY,FAT_TIME,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_DATE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION,EVENT_YEARMONTH
201706,26,0,33536,707173,D,6/26/17 0:00,70,M,Permanent Home,201706
201706,30,0,33539,707174,D,6/30/17 0:00,43,M,Outside/Open Areas,201706
201706,30,0,33538,707174,D,6/30/17 0:00,69,M,Permanent Home,201706
201706,7,0,33545,707691,I,6/7/17 0:00,1,F,Vehicle/Towed Trailer,201706
201706,7,0,33546,707691,I,6/7/17 0:00,2,F,Vehicle/Towed Trailer,201706
201706,24,0,33552,708125,D,6/24/17 0:00,71,M,Outside/Open Areas,201706
201706,11,0,33593,709697,I,6/11/17 0:00,46,M,Outside/Open Areas,201706
201706,23,0,33558,709859,D,6/23/17 0:00,3,M,Vehicle/Towed Trailer,201706
201706,25,0,33596,709875,D,6/25/17 0:00,14,M,In Water,201706
201706,27,0,33600,709890,D,6/27/17 0:00,34,M,Heavy Equipment/Construction,201706
201706,21,0,33566,709930,D,6/21/17 0:00,10,M,Outside/Open Areas,201706
201706,23,0,33565,709932,D,6/23/17 0:00,57,M,In Water,201706
201706,22,0,33603,711723,I,6/22/17 0:00,30,M,In Water,201706
201704,2,0,33281,691827,D,4/2/17 0:00,55,F,Permanent Home,201704
201705,21,0,33325,698272,I,5/21/17 0:00,14,M,Outside/Open Areas,201705
201705,19,0,33327,698402,I,5/19/17 0:00,22,M,Vehicle/Towed Trailer,201705
201705,5,0,33395,699896,D,5/5/17 0:00,46,F,Vehicle/Towed Trailer,201705
201705,16,0,33549,702632,D,5/16/17 0:00,53,M,Vehicle/Towed Trailer,201705
201705,28,0,33462,703403,D,5/28/17 0:00,35,M,In Water,201705
201704,30,0,33183,683065,D,4/30/17 0:00,43,F,Under Tree,201704
201704,29,0,33255,683249,D,4/29/17 0:00,57,M,Other,201704
201704,29,0,33256,683249,D,4/29/17 0:00,51,M,Permanent Home,201704
201704,29,0,33259,683254,D,4/29/17 0:00,39,M,Vehicle/Towed Trailer,201704
201704,29,0,33260,683254,D,4/29/17 0:00,49,F,Vehicle/Towed Trailer,201704
201704,14,0,33190,683848,D,4/14/17 0:00,33,M,Outside/Open Areas,201704
201704,14,0,33191,683848,D,4/14/17 0:00,,M,Outside/Open Areas,201704
201704,11,0,33295,688401,D,4/11/17 0:00,,,Outside/Open Areas,201704
201704,26,0,33217,688957,D,4/26/17 0:00,65,F,Vehicle/Towed Trailer,201704
201704,14,0,33220,689460,D,4/14/17 0:00,1,M,Vehicle/Towed Trailer,201704
201704,16,0,33228,691029,D,4/16/17 0:00,31,M,In Water,201704
201704,29,0,33233,691311,D,4/29/17 0:00,72,F,Vehicle/Towed Trailer,201704
201704,30,0,33265,691312,D,4/30/17 0:00,18,M,Vehicle/Towed Trailer,201704
201704,29,0,33310,691624,D,4/29/17 0:00,10,F,Outside/Open Areas,201704
201704,29,0,33309,691629,D,4/29/17 0:00,76,M,Vehicle/Towed Trailer,201704
201704,29,0,33314,691732,D,4/29/17 0:00,2,F,Vehicle/Towed Trailer,201704
201704,29,0,33315,691732,D,4/29/17 0:00,4,M,Vehicle/Towed Trailer,201704
201704,28,0,33262,692706,D,4/28/17 0:00,,M,In Water,201704
201704,15,0,33266,693378,D,4/15/17 0:00,8,M,In Water,201704
201704,8,0,33267,693379,D,4/8/17 0:00,16,M,In Water,201704
201704,2,0,33268,693388,D,4/2/17 0:00,27,M,In Water,201704
201704,30,0,33274,694328,D,4/30/17 0:00,2,F,Outside/Open Areas,201704
201704,2,0,33276,694736,D,4/2/17 0:00,38,F,Mobile/Trailer Home,201704
201704,2,0,33277,694736,D,4/2/17 0:00,3,F,Mobile/Trailer Home,201704
201704,6,0,33298,696080,D,4/6/17 0:00,66,F,Permanent Home,201704
201704,7,0,33296,696351,I,4/7/17 0:00,67,M,Under Tree,201704
201704,7,0,33299,696357,I,4/7/17 0:00,56,M,Boating,201704
201704,29,0,33308,697023,D,4/29/17 0:00,73,F,Vehicle/Towed Trailer,201704
201704,29,0,33313,697038,D,4/29/17 0:00,24,F,Outside/Open Areas,201704
201703,7,0,33219,689229,I,3/7/17 0:00,57,M,Outside/Open Areas,201703
201703,2,0,33222,690043,D,3/2/17 0:00,50,M,Under Tree,201703
201703,22,0,33224,690389,D,3/22/17 0:00,,M,Under Tree,201703
201701,12,0,33307,696665,D,1/12/17 0:00,43,F,Vehicle/Towed Trailer,201701
201702,8,0,32955,665863,D,2/8/17 0:00,69,F,Permanent Home,201611
201701,2,0,33036,675835,D,1/2/17 0:00,23,F,Outside/Open Areas,201701
201701,2,0,33037,675835,D,1/2/17 0:00,29,M,Outside/Open Areas,201701
201701,9,0,33094,675847,I,1/9/17 0:00,84,M,Vehicle/Towed Trailer,201701
201701,5,0,31807,664829,I,1/5/17 0:00,53,F,Vehicle/Towed Trailer,201701
201701,21,0,33091,676363,D,1/21/17 0:00,23,F,Other,201701
201701,3,0,31808,664988,I,1/3/17 0:00,16,F,Vehicle/Towed Trailer,201701
201701,5,0,32976,665799,I,1/5/17 0:00,55,M,Vehicle/Towed Trailer,201701
201701,1,0,32900,666274,I,1/1/17 0:00,45,M,Vehicle/Towed Trailer,201701
201701,12,0,33073,666584,D,1/12/17 0:00,29,M,Outside/Open Areas,201701
201701,23,0,31851,667029,D,1/23/17 0:00,60,M,Outside/Open Areas,201701
201701,15,0,32862,668386,D,1/15/17 0:00,31,M,In Water,201701
201701,15,0,32863,668386,D,1/15/17 0:00,3,M,In Water,201701
201701,7,0,32866,668659,D,1/7/17 0:00,72,M,Outside/Open Areas,201701
201701,10,0,32869,668660,D,1/10/17 0:00,35,M,In Water,201701
201701,14,0,32968,668712,D,1/14/17 0:00,,,Vehicle/Towed Trailer,201701
201701,22,0,32887,668749,D,1/22/17 0:00,54,M,Mobile/Trailer Home,201701
201701,18,0,32904,668998,D,1/18/17 0:00,52,F,In Water,201701
201701,4,0,32912,669731,D,1/4/17 0:00,38,M,Outside/Open Areas,201701
201701,22,0,32931,670192,I,1/22/17 0:00,43,M,In Water,201701
201701,21,0,32930,670198,D,1/21/17 0:00,47,F,In Water,201701
201701,30,0,33019,670214,D,1/30/17 0:00,22,F,In Water,201701
201701,28,0,32954,670672,D,1/28/17 0:00,29,M,Outside/Open Areas,201701
201701,16,0,33002,673097,I,1/16/17 0:00,,,Heavy Equipment/Construction,201701
201706,12,0,33269,693431,D,6/12/17 0:00,33,F,In Water,201706
201706,6,0,33446,694809,D,6/6/17 0:00,17,M,In Water,201706
201706,10,0,33445,695408,D,6/10/17 0:00,17,M,In Water,201706
201706,10,0,33286,695410,D,6/10/17 0:00,17,M,In Water,201706
201706,17,0,33290,695415,D,6/17/17 0:00,56,M,In Water,201706
201706,18,0,33443,695417,D,6/18/17 0:00,21,M,In Water,201706
201706,8,0,33301,696438,D,6/8/17 0:00,48,M,In Water,201706
201706,29,0,33410,697130,D,6/29/17 0:00,0,M,Outside/Open Areas,201706
201706,23,0,33322,697853,D,6/23/17 0:00,,M,Permanent Home,201706
201706,23,0,33323,697853,D,6/23/17 0:00,,F,Permanent Home,201706
201706,15,0,33344,698616,D,6/15/17 0:00,12,F,In Water,201706
201706,15,0,33345,698616,D,6/15/17 0:00,13,F,In Water,201706
201706,15,0,33346,698617,D,6/15/17 0:00,15,F,In Water,201706
201706,15,0,33347,698617,D,6/15/17 0:00,16,M,In Water,201706
201706,18,0,33581,700054,D,6/18/17 0:00,88,M,Outside/Open Areas,201706
201706,19,0,33582,700054,I,6/19/17 0:00,36,M,Outside/Open Areas,201706
201706,19,0,33583,700054,I,6/19/17 0:00,53,M,Outside/Open Areas,201706
201706,19,0,33584,700054,D,6/19/17 0:00,56,M,Permanent Home,201706
201701,22,0,33092,676370,D,1/22/17 0:00,5,M,Vehicle/Towed Trailer,201701
201701,22,0,33093,676370,D,1/22/17 0:00,73,M,Vehicle/Towed Trailer,201701
201701,21,0,33122,676496,D,1/21/17 0:00,58,M,Mobile/Trailer Home,201701
201701,21,0,33125,676496,D,1/21/17 0:00,47,M,Mobile/Trailer Home,201701
201701,21,0,33123,676496,D,1/21/17 0:00,20,M,Permanent Home,201701
201701,21,0,33124,676496,D,1/21/17 0:00,72,F,Permanent Home,201701
201701,9,0,33076,676952,I,1/9/17 0:00,59,M,Vehicle/Towed Trailer,201701
201701,5,0,33090,677714,D,1/5/17 0:00,48,F,Permanent Home,201701
201701,21,0,33097,677813,D,1/21/17 0:00,65,M,In Water,201701
201701,15,0,33114,678145,D,1/15/17 0:00,39,M,In Water,201701
201701,8,0,33128,678690,D,1/8/17 0:00,65,M,Outside/Open Areas,201701
201702,7,0,32920,670052,D,2/7/17 0:00,61,M,Outside/Open Areas,201702
201702,13,0,32942,669719,D,2/13/17 0:00,22,M,Vehicle/Towed Trailer,201702
201702,28,0,33028,674614,D,2/28/17 0:00,31,M,Outside/Open Areas,201702
201702,28,0,33029,674614,D,2/28/17 0:00,76,M,Outside/Open Areas,201702
201702,21,0,33127,678609,D,2/21/17 0:00,33,M,In Water,201702
201702,8,0,33135,679224,I,2/8/17 0:00,63,M,Other,201702
201702,28,0,33141,677523,D,2/28/17 0:00,71,M,Outside/Open Areas,201702
201702,28,0,33144,677516,D,2/28/17 0:00,24,M,Vehicle/Towed Trailer,201702
201702,17,0,33147,681029,D,2/17/17 0:00,,,Vehicle/Towed Trailer,201702
201702,9,0,33149,681117,D,2/9/17 0:00,35,M,Outside/Open Areas,201702
201702,7,0,33162,681794,I,2/7/17 0:00,63,F,Vehicle/Towed Trailer,201702
201702,17,0,33164,681051,D,2/17/17 0:00,,,Vehicle/Towed Trailer,201702
201702,23,0,33165,681925,I,2/23/17 0:00,,,Vehicle/Towed Trailer,201702
201702,7,0,33173,675337,D,2/7/17 0:00,83,M,Outside/Open Areas,201702
201701,7,0,33083,677250,D,1/7/17 0:00,52,F,Other,201701
201701,10,0,33084,677250,D,1/10/17 0:00,29,M,Other,201701
201701,14,0,31843,666732,I,1/14/17 0:00,35,M,Vehicle/Towed Trailer,201701
201701,14,0,31844,666733,I,1/14/17 0:00,22,M,Vehicle/Towed Trailer,201701
201701,18,0,31846,666763,I,1/18/17 0:00,51,M,Vehicle/Towed Trailer,201701
201707,18,0,32861,668164,I,7/18/17 0:00,74,F,Vehicle/Towed Trailer,201607
201701,2,0,32932,670350,D,1/2/17 0:00,53,F,Mobile/Trailer Home,201701
201701,2,0,32933,670350,D,1/2/17 0:00,27,F,Mobile/Trailer Home,201701
201701,2,0,32934,670350,D,1/2/17 0:00,51,F,Mobile/Trailer Home,201701
201701,2,0,32935,670350,D,1/2/17 0:00,53,F,Mobile/Trailer Home,201701
201701,2,0,32937,670353,D,1/2/17 0:00,73,M,Mobile/Trailer Home,201701
201701,7,0,32966,671484,D,1/7/17 0:00,,F,Unknown,201701
201701,2,0,32970,671787,D,1/2/17 0:00,70,M,In Water,201701
201701,2,0,32979,672747,D,1/2/17 0:00,5,M,In Water,201701
201701,2,0,32980,672747,D,1/2/17 0:00,26,M,In Water,201701
201701,22,0,32990,673054,D,1/22/17 0:00,,M,Mobile/Trailer Home,201701
201701,22,0,32991,673054,D,1/22/17 0:00,,F,Mobile/Trailer Home,201701
201701,22,0,32992,673083,D,1/22/17 0:00,18,F,Mobile/Trailer Home,201701
201701,22,0,32993,673083,D,1/22/17 0:00,33,F,Mobile/Trailer Home,201701
201701,22,0,32994,673083,D,1/22/17 0:00,62,F,Mobile/Trailer Home,201701
201701,22,0,32995,673083,D,1/22/17 0:00,38,F,Mobile/Trailer Home,201701
201701,22,0,32996,673083,D,1/22/17 0:00,41,F,Mobile/Trailer Home,201701
201701,22,0,32997,673083,D,1/22/17 0:00,41,F,Mobile/Trailer Home,201701
201701,22,0,32998,673083,D,1/22/17 0:00,36,M,Mobile/Trailer Home,201701
201701,22,0,32999,673095,D,1/22/17 0:00,82,M,Permanent Home,201701
201701,22,0,33000,673095,D,1/22/17 0:00,78,F,Permanent Home,201701
201701,15,0,33008,673579,D,1/15/17 0:00,36,M,Outside/Open Areas,201701
201701,5,0,33015,673994,I,1/5/17 0:00,42,M,Vehicle/Towed Trailer,201701
201701,3,0,33020,674302,I,1/3/17 0:00,62,M,Outside/Open Areas,201701
201701,6,0,33021,674302,D,1/6/17 0:00,43,M,Outside/Open Areas,201701
201701,22,0,33053,673010,D,1/22/17 0:00,59,M,Mobile/Trailer Home,201701
201701,22,0,33054,673010,D,1/22/17 0:00,59,F,Mobile/Trailer Home,201701
201701,22,0,33055,673010,D,1/22/17 0:00,39,M,Mobile/Trailer Home,201701
201701,22,0,33056,673010,D,1/22/17 0:00,77,F,Permanent Home,201701
201701,22,0,33057,673010,D,1/22/17 0:00,82,M,Permanent Home,201701
201701,1,0,33081,677250,D,1/1/17 0:00,68,M,Other,201701
201701,2,0,33082,677250,D,1/2/17 0:00,51,M,Other,201701
201702,22,0,33109,678115,I,2/22/17 0:00,29,M,Vehicle/Towed Trailer,201702
201701,3,0,33086,677272,I,1/3/17 0:00,8,F,Permanent Home,201701
201701,9,0,33095,676674,I,1/9/17 0:00,24,M,Vehicle/Towed Trailer,201701
201701,31,0,33106,678073,I,1/31/17 0:00,59,M,Vehicle/Towed Trailer,201701
201701,9,0,33142,674066,D,1/9/17 0:00,81,F,Outside/Open Areas,201701
201701,9,0,33143,674066,D,1/9/17 0:00,,M,Outside/Open Areas,201701
201701,2,0,33145,669799,D,1/2/17 0:00,78,M,In Water,201701
201701,9,0,33146,676840,D,1/9/17 0:00,85,M,Outside/Open Areas,201701
201701,9,0,33175,682566,I,1/9/17 0:00,21,M,Vehicle/Towed Trailer,201701
201703,2,0,33007,672916,I,3/2/17 0:00,39,M,Vehicle/Towed Trailer,201703
201703,1,0,33003,673138,I,3/1/17 0:00,85,F,Vehicle/Towed Trailer,201703
201703,2,0,33006,673144,I,3/2/17 0:00,29,M,Vehicle/Towed Trailer,201703
201703,2,0,33016,674022,I,3/2/17 0:00,19,F,Vehicle/Towed Trailer,201703
201703,8,0,33197,674068,D,3/8/17 0:00,20,M,Vehicle/Towed Trailer,201703
201703,8,0,33198,674068,D,3/8/17 0:00,23,F,Vehicle/Towed Trailer,201703
201703,17,0,33033,675656,I,3/17/17 0:00,,,Outside/Open Areas,201703
201703,17,0,33034,675656,I,3/17/17 0:00,,,Outside/Open Areas,201703
201703,17,0,33035,675656,I,3/17/17 0:00,,,Outside/Open Areas,201703
201703,14,0,33070,675802,I,3/14/17 0:00,83,F,Permanent Home,201703
201703,14,0,33071,675802,I,3/14/17 0:00,,M,Permanent Home,201703
201703,14,0,33072,675802,I,3/14/17 0:00,,M,Permanent Home,201703
201703,27,0,33096,677764,I,3/27/17 0:00,59,M,Vehicle/Towed Trailer,201703
201703,25,0,33116,678307,D,3/25/17 0:00,14,F,In Water,201703
201703,9,0,33216,678350,I,3/9/17 0:00,45,M,Vehicle/Towed Trailer,201703
201703,31,0,33121,678385,D,3/31/17 0:00,2,F,In Water,201703
201703,18,0,33151,681250,D,3/18/17 0:00,29,F,In Water,201703
201703,13,0,33161,681632,I,3/13/17 0:00,69,M,Outside/Open Areas,201703
201703,13,0,33157,681638,I,3/13/17 0:00,68,M,Outside/Open Areas,201703
201703,13,0,33158,681638,I,3/13/17 0:00,78,M,Outside/Open Areas,201703
201703,13,0,33159,681638,I,3/13/17 0:00,76,M,Outside/Open Areas,201703
201703,13,0,33160,681638,I,3/13/17 0:00,64,M,Outside/Open Areas,201703
201703,6,0,33176,682635,I,3/6/17 0:00,48,M,Outside/Open Areas,201703
201703,30,0,33181,682838,D,3/30/17 0:00,37,M,In Water,201703
201703,10,0,33182,683056,D,3/10/17 0:00,58,F,Vehicle/Towed Trailer,201703
201703,6,0,33209,683771,I,3/6/17 0:00,61,F,Outside/Open Areas,201703
201703,3,0,33211,685126,D,3/3/17 0:00,80,M,Outside/Open Areas,201703
201703,5,0,33200,685298,D,3/5/17 0:00,20,F,Outside/Open Areas,201703
201703,29,0,33201,685973,I,3/29/17 0:00,12,M,Outside/Open Areas,201703
201703,29,0,33202,685973,I,3/29/17 0:00,11,M,Outside/Open Areas,201703
201703,6,0,33203,687307,D,3/6/17 0:00,,,Outside/Open Areas,201703
201703,6,0,33204,687309,D,3/6/17 0:00,,,Outside/Open Areas,201703
201703,6,0,33205,687309,D,3/6/17 0:00,,,Outside/Open Areas,201703
201703,6,0,33206,687309,D,3/6/17 0:00,,,Outside/Open Areas,201703
201703,28,0,33207,687594,D,3/28/17 0:00,69,M,Vehicle/Towed Trailer,201703
201703,3,0,33212,688613,I,3/3/17 0:00,,,Vehicle/Towed Trailer,201703
201703,10,0,33215,688788,I,3/10/17 0:00,17,F,Under Tree,201703
201705,4,0,33357,683980,D,5/4/17 0:00,69,M,Vehicle/Towed Trailer,201705
201705,7,0,33435,684570,D,5/7/17 0:00,37,F,Outside/Open Areas,201705
201703,21,0,33226,690095,D,3/21/17 0:00,29,M,Permanent Home,201703
201705,16,0,33470,689564,D,5/16/17 0:00,45,M,Mobile/Trailer Home,201705
201705,31,0,33465,690880,D,5/31/17 0:00,20,M,In Water,201705
201705,27,0,33354,691476,D,5/27/17 0:00,31,F,Vehicle/Towed Trailer,201705
201705,27,0,33355,691476,D,5/27/17 0:00,37,M,Vehicle/Towed Trailer,201705
201705,27,0,33356,691476,D,5/27/17 0:00,17,F,Vehicle/Towed Trailer,201705
201705,28,0,33241,691694,D,5/28/17 0:00,21,M,Vehicle/Towed Trailer,201705
201705,28,0,33246,691698,D,5/28/17 0:00,66,F,Permanent Home,201705
201705,28,0,33245,691706,D,5/28/17 0:00,18,M,Permanent Home,201705
201705,6,0,33382,693652,I,5/6/17 0:00,41,F,Outside/Open Areas,201705
201706,19,0,33447,694639,D,6/19/17 0:00,47,M,Outside/Open Areas,201705
201705,17,0,33293,695564,I,5/17/17 0:00,53,M,Vehicle/Towed Trailer,201705
201705,17,0,33294,695565,D,5/17/17 0:00,16,M,Vehicle/Towed Trailer,201705
201705,16,0,33471,697927,D,5/16/17 0:00,51,M,In Water,201705
201705,17,0,33397,698304,D,5/17/17 0:00,70,M,Vehicle/Towed Trailer,201705
201705,1,0,33483,698410,D,5/1/17 0:00,60,M,Vehicle/Towed Trailer,201705
201705,9,0,33366,698416,D,5/9/17 0:00,89,M,Vehicle/Towed Trailer,201705
201705,25,0,33335,698578,D,5/25/17 0:00,24,M,Outside/Open Areas,201705
201705,17,0,33349,698678,D,5/17/17 0:00,41,M,Under Tree,201705
201705,23,0,33411,699162,D,5/23/17 0:00,,M,Boating,201705
201705,23,0,33412,699162,D,5/23/17 0:00,,M,Boating,201705
201705,23,0,33413,699162,D,5/23/17 0:00,,M,Boating,201705
201705,30,0,33448,702258,I,5/30/17 0:00,59,M,Vehicle/Towed Trailer,201705
201705,10,0,33474,704324,I,5/10/17 0:00,54,M,Permanent Home,201705
201705,14,0,33480,704428,D,5/14/17 0:00,28,M,Under Tree,201705
201705,22,0,33476,704618,I,5/22/17 0:00,25,M,In Water,201705
201705,23,0,33477,704627,I,5/23/17 0:00,19,M,In Water,201705
201705,27,0,33478,704633,I,5/27/17 0:00,18,M,In Water,201705
201704,2,0,33431,680811,D,4/2/17 0:00,52,F,Vehicle/Towed Trailer,201704
201702,17,0,33170,682199,I,2/17/17 0:00,35,M,In Water,201702
201702,18,0,33179,682200,D,2/18/17 0:00,45,F,Vehicle/Towed Trailer,201702
201704,4,0,33178,682675,D,4/4/17 0:00,49,M,In Water,201704
201704,30,0,33484,690133,D,4/30/17 0:00,69,F,Vehicle/Towed Trailer,201704
201704,30,0,33393,692096,D,4/30/17 0:00,36,M,Permanent Home,201704
201702,25,0,33488,705819,D,2/25/17 0:00,41,M,Boating,201702
201706,20,0,33585,700054,D,6/20/17 0:00,89,F,Permanent Home,201706
201706,20,0,33586,700054,D,6/20/17 0:00,83,F,Permanent Home,201706
201706,18,0,33557,700617,D,6/18/17 0:00,88,M,Outside/Open Areas,201706
201706,18,0,33423,700620,D,6/18/17 0:00,88,M,Outside/Open Areas,201706
201706,21,0,33426,700786,D,6/21/17 0:00,74,M,Outside/Open Areas,201706
