FAT_YEARMONTH,FAT_DAY,FAT_TIME,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_DATE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION,EVENT_YEARMONTH
201604,3,0,30207,628675,D,4/3/16 0:00,49,M,Vehicle/Towed Trailer,201604
201604,3,0,30208,628675,D,4/3/16 0:00,51,F,Vehicle/Towed Trailer,201604
201605,27,0,31627,640004,I,5/27/16 0:00,11,M,Outside/Open Areas,201605
201608,1,0,31550,660164,D,8/1/16 0:00,51,M,In Water,201608
201611,16,0,31604,660354,I,11/16/16 0:00,65,M,Outside/Open Areas,201611
201611,20,0,31571,661416,I,11/20/16 0:00,75,M,Other,201611
201611,8,0,31618,662490,D,11/8/16 0:00,73,M,In Water,201611
201611,29,0,31742,663851,I,11/29/16 0:00,62,F,Vehicle/Towed Trailer,201611
201611,12,0,31821,665627,D,11/12/16 0:00,14,M,In Water,201611
201611,9,0,31833,666056,D,11/9/16 0:00,42,M,Boating,201611
201611,28,0,31856,667508,I,11/28/16 0:00,19,M,Vehicle/Towed Trailer,201611
201611,20,0,32865,668559,I,11/20/16 0:00,,,Unknown,201611
201604,30,0,30394,632311,D,4/30/16 0:00,61,M,Vehicle/Towed Trailer,201604
201604,29,0,30400,640527,D,4/29/16 0:00,41,M,Vehicle/Towed Trailer,201604
201601,18,0,29628,608577,D,1/18/16 0:00,19,M,In Water,201601
201601,18,0,29629,608577,D,1/18/16 0:00,25,M,In Water,201601
201602,24,0,30114,621853,D,2/24/16 0:00,2,M,Mobile/Trailer Home,201602
201602,24,0,30115,621853,D,2/24/16 0:00,26,M,Mobile/Trailer Home,201602
201602,24,0,30116,621853,D,2/24/16 0:00,50,M,Mobile/Trailer Home,201602
201605,26,0,32899,635831,I,5/26/16 0:00,16,M,Outside/Open Areas,201605
201605,26,0,32897,635831,D,5/26/16 0:00,64,F,Permanent Home,201605
201605,26,0,32895,635831,D,5/26/16 0:00,21,M,Vehicle/Towed Trailer,201605
201605,26,0,32896,635831,D,5/26/16 0:00,59,M,Vehicle/Towed Trailer,201605
201605,26,0,32898,635831,D,5/26/16 0:00,49,M,Vehicle/Towed Trailer,201605
201608,10,0,32882,647936,D,8/10/16 0:00,9,M,Outside/Open Areas,201608
201606,25,0,31297,655179,D,6/25/16 0:00,72,M,Under Tree,201606
201607,18,0,31491,657837,D,7/18/16 0:00,80,F,Permanent Home,201607
201606,24,0,31492,657887,D,6/24/16 0:00,80,F,Permanent Home,201606
201606,16,0,31494,657892,D,6/16/16 0:00,85,M,Permanent Home,201606
201607,9,0,31513,658544,D,7/9/16 0:00,26,M,In Water,201607
201607,9,0,31514,658544,D,7/9/16 0:00,37,M,In Water,201607
201607,9,0,31515,658544,D,7/9/16 0:00,,,In Water,201607
201610,9,0,31542,659778,D,10/9/16 0:00,,F,Vehicle/Towed Trailer,201610
201607,13,0,31545,659815,I,7/13/16 0:00,36,M,Outside/Open Areas,201607
201610,8,0,31613,662370,D,10/8/16 0:00,22,M,Vehicle/Towed Trailer,201610
201610,8,0,31614,662370,D,10/8/16 0:00,44,M,Vehicle/Towed Trailer,201610
201610,8,0,31817,663405,D,10/8/16 0:00,,,Unknown,201610
201610,8,0,31816,663405,D,10/8/16 0:00,,,Vehicle/Towed Trailer,201610
201610,9,0,31840,663407,I,10/9/16 0:00,76,M,Permanent Home,201610
201610,9,0,31819,663564,D,10/9/16 0:00,70,M,Vehicle/Towed Trailer,201610
201610,9,0,31736,663637,D,10/9/16 0:00,,F,Vehicle/Towed Trailer,201610
201610,8,0,31813,663955,D,10/8/16 0:00,,,Vehicle/Towed Trailer,201610
201610,8,0,31814,663955,D,10/8/16 0:00,,,Vehicle/Towed Trailer,201610
201610,9,0,31812,663986,I,10/9/16 0:00,,,Outside/Open Areas,201610
201610,2,0,31758,664076,D,10/2/16 0:00,55,M,In Water,201610
201610,19,0,31759,664078,D,10/19/16 0:00,75,M,In Water,201610
201610,8,0,31764,664266,D,10/8/16 0:00,,,Vehicle/Towed Trailer,201610
201610,8,0,31767,664272,D,10/8/16 0:00,,M,Permanent Home,201610
201610,8,0,31769,664273,D,10/8/16 0:00,,,Permanent Home,201610
201610,8,0,31784,664345,D,10/8/16 0:00,83,M,Vehicle/Towed Trailer,201610
201610,8,0,31822,664348,D,10/8/16 0:00,73,M,Vehicle/Towed Trailer,201610
201610,11,0,31828,666044,D,10/11/16 0:00,,M,In Water,201610
201610,13,0,31829,666045,D,10/13/16 0:00,,F,Vehicle/Towed Trailer,201610
201610,13,0,31830,666046,D,10/13/16 0:00,,M,In Water,201610
201610,13,0,31831,666047,D,10/13/16 0:00,55,M,In Water,201610
201610,13,0,31835,666248,D,10/13/16 0:00,17,M,In Water,201610
201610,11,0,31837,666320,D,10/11/16 0:00,,M,Vehicle/Towed Trailer,201610
201608,10,0,32874,668678,D,8/10/16 0:00,34,M,Under Tree,201608
201608,10,0,32875,668678,D,8/10/16 0:00,32,F,Under Tree,201608
201605,1,0,30124,622483,D,5/1/16 0:00,53,M,In Water,201605
201605,7,0,30163,625797,I,5/7/16 0:00,,F,Outside/Open Areas,201605
201605,24,0,30321,626403,D,5/24/16 0:00,62,M,Outside/Open Areas,201605
201605,30,0,30213,626754,I,5/30/16 0:00,68,M,Other,201605
201605,4,0,30198,627799,D,5/4/16 0:00,64,M,Vehicle/Towed Trailer,201605
201605,1,0,30396,632310,I,5/1/16 0:00,61,M,Vehicle/Towed Trailer,201605
201605,22,0,30307,635797,D,5/22/16 0:00,12,F,In Water,201605
201605,30,0,30399,636975,D,5/30/16 0:00,61,F,Vehicle/Towed Trailer,201605
201605,14,0,30391,640312,D,5/14/16 0:00,53,M,In Water,201605
201612,3,0,31597,661853,D,12/3/16 0:00,,,Outside/Open Areas,201612
201612,10,0,31617,662402,I,12/10/16 0:00,22,M,Vehicle/Towed Trailer,201612
201612,15,0,31621,662723,I,12/15/16 0:00,37,M,Outside/Open Areas,201612
201612,18,0,31622,662870,I,12/18/16 0:00,18,F,Outside/Open Areas,201612
201612,12,0,31630,663039,I,12/12/16 0:00,55,M,Outside/Open Areas,201612
201612,17,0,31628,663178,I,12/17/16 0:00,44,M,Outside/Open Areas,201612
201612,18,0,31629,663178,I,12/18/16 0:00,74,M,Outside/Open Areas,201612
201612,25,0,31741,663723,I,12/25/16 0:00,59,M,Vehicle/Towed Trailer,201612
201612,17,0,31743,663943,I,12/17/16 0:00,,,Outside/Open Areas,201612
201612,17,0,31745,663947,I,12/17/16 0:00,46,M,Vehicle/Towed Trailer,201612
201612,16,0,31750,663951,I,12/16/16 0:00,13,F,Vehicle/Towed Trailer,201612
201612,16,0,31756,663978,I,12/16/16 0:00,24,M,Vehicle/Towed Trailer,201612
201612,16,0,31755,663979,I,12/16/16 0:00,56,M,Vehicle/Towed Trailer,201612
201612,24,0,31782,664505,I,12/24/16 0:00,20,F,Vehicle/Towed Trailer,201612
201612,30,0,31803,664565,I,12/30/16 0:00,25,F,Outside/Open Areas,201612
201612,30,0,31806,664592,D,12/30/16 0:00,58,M,In Water,201612
201612,19,0,32911,664919,D,12/19/16 0:00,64,F,Outside/Open Areas,201612
201612,19,0,31811,664996,I,12/19/16 0:00,27,M,Vehicle/Towed Trailer,201612
201612,19,0,31809,664997,I,12/19/16 0:00,57,M,Vehicle/Towed Trailer,201612
201612,19,0,31810,664997,I,12/19/16 0:00,75,F,Vehicle/Towed Trailer,201612
201612,3,0,31820,665126,D,12/3/16 0:00,32,F,In Water,201612
201612,25,0,32951,665755,D,12/25/16 0:00,72,M,Outside/Open Areas,201612
201612,13,0,32964,665899,D,12/13/16 0:00,43,M,Outside/Open Areas,201612
201612,12,0,31838,666330,D,12/12/16 0:00,34,F,Outside/Open Areas,201612
201612,18,0,31839,666333,D,12/18/16 0:00,77,M,Outside/Open Areas,201612
201612,4,0,31847,666923,I,12/4/16 0:00,26,M,Vehicle/Towed Trailer,201612
201612,17,0,31848,666931,I,12/17/16 0:00,,M,Vehicle/Towed Trailer,201612
201612,18,0,31849,666934,D,12/18/16 0:00,46,M,Outside/Open Areas,201612
201612,26,0,32855,667697,I,12/26/16 0:00,63,M,Outside/Open Areas,201612
201612,29,0,32856,667697,D,12/29/16 0:00,37,F,Outside/Open Areas,201612
201612,19,0,32857,667889,D,12/19/16 0:00,,F,Outside/Open Areas,201612
201612,11,0,32860,668139,D,12/11/16 0:00,,M,Outside/Open Areas,201612
201612,11,0,32876,668222,I,12/11/16 0:00,72,M,Outside/Open Areas,201612
201612,26,0,32903,668714,I,12/26/16 0:00,22,F,Vehicle/Towed Trailer,201612
201612,17,0,32972,669638,I,12/17/16 0:00,16,F,Vehicle/Towed Trailer,201612
201612,17,0,32973,669638,I,12/17/16 0:00,,M,Vehicle/Towed Trailer,201612
201612,17,0,32974,669638,I,12/17/16 0:00,,,Vehicle/Towed Trailer,201612
201612,10,0,32910,669728,D,12/10/16 0:00,29,F,Outside/Open Areas,201612
201612,17,0,32918,669815,D,12/17/16 0:00,,,Vehicle/Towed Trailer,201612
201612,17,0,32919,669815,D,12/17/16 0:00,,,Vehicle/Towed Trailer,201612
201612,17,0,32917,669826,D,12/17/16 0:00,,M,Outside/Open Areas,201612
201612,17,0,32962,670095,I,12/17/16 0:00,71,M,Vehicle/Towed Trailer,201612
201612,25,0,32941,670231,I,12/25/16 0:00,70,M,Outside/Open Areas,201612
201612,16,0,32938,670387,I,12/16/16 0:00,,F,Unknown,201612
201612,18,0,32956,670462,D,12/18/16 0:00,82,M,Outside/Open Areas,201612
201612,18,0,32957,670462,D,12/18/16 0:00,70,F,Outside/Open Areas,201612
201612,18,0,32960,670664,D,12/18/16 0:00,39,M,Outside/Open Areas,201612
201612,18,0,32971,672343,D,12/18/16 0:00,52,M,Outside/Open Areas,201612
201612,31,0,32977,672692,I,12/31/16 0:00,35,F,Vehicle/Towed Trailer,201612
201612,31,0,32978,672692,I,12/31/16 0:00,50,M,Vehicle/Towed Trailer,201612
201606,7,0,30200,628224,D,6/7/16 0:00,36,M,In Water,201606
201606,7,0,30201,628352,D,6/7/16 0:00,52,F,In Water,201606
201606,7,0,30205,628353,D,6/7/16 0:00,36,M,In Water,201606
201606,7,0,30206,628353,D,6/7/16 0:00,35,M,In Water,201606
201606,10,0,30410,628758,D,6/10/16 0:00,,M,Permanent Structure,201606
201606,5,0,30211,628790,I,6/5/16 0:00,55,M,Outside/Open Areas,201606
201606,7,0,30214,629380,D,6/7/16 0:00,,M,In Water,201606
201606,12,0,30215,629806,D,6/12/16 0:00,50,M,Mobile/Trailer Home,201606
201606,18,0,30218,630396,D,6/18/16 0:00,25,M,Outside/Open Areas,201606
201606,19,0,30219,630397,D,6/19/16 0:00,28,F,Outside/Open Areas,201606
201606,21,0,30320,631862,D,6/21/16 0:00,11,F,Permanent Structure,201606
201606,18,0,30246,632207,D,6/18/16 0:00,24,F,In Water,201606
201606,6,0,30250,632506,D,6/6/16 0:00,,,Other,201606
201606,23,0,30319,634044,I,6/23/16 0:00,49,M,Permanent Home,201606
201606,27,0,30322,634338,D,6/27/16 0:00,24,M,Other,201606
201606,15,0,30308,634756,D,6/15/16 0:00,56,M,Vehicle/Towed Trailer,201606
201606,11,0,30298,635541,I,6/11/16 0:00,0,M,Vehicle/Towed Trailer,201606
201606,12,0,30326,636863,D,6/12/16 0:00,8,M,Outside/Open Areas,201606
201606,12,0,30325,636900,D,6/12/16 0:00,94,M,Vehicle/Towed Trailer,201606
201606,23,0,30761,637349,D,6/23/16 0:00,81,M,Outside/Open Areas,201606
201606,23,0,30762,637349,D,6/23/16 0:00,90,F,Outside/Open Areas,201606
201606,24,0,30354,638522,D,6/24/16 0:00,33,F,In Water,201606
201606,2,0,30429,642168,I,6/2/16 0:00,35,M,In Water,201606
201606,5,0,30430,642168,I,6/5/16 0:00,36,M,In Water,201606
201606,10,0,30419,642304,D,6/10/16 0:00,20,M,Boating,201606
201606,4,0,30431,642819,I,6/4/16 0:00,15,M,In Water,201606
201606,9,0,30434,643020,D,6/9/16 0:00,,M,Outside/Open Areas,201606
201606,3,0,30437,643021,D,6/3/16 0:00,34,M,Outside/Open Areas,201606
201606,4,0,30438,643021,D,6/4/16 0:00,56,M,Outside/Open Areas,201606
201606,6,0,30439,643021,I,6/6/16 0:00,50,M,Outside/Open Areas,201606
201606,12,0,30444,643021,D,6/12/16 0:00,66,F,Outside/Open Areas,201606
201606,3,0,30436,643021,D,6/3/16 0:00,77,M,Permanent Home,201606
201606,8,0,30440,643021,D,6/8/16 0:00,86,M,Permanent Home,201606
201606,8,0,30442,643021,D,6/8/16 0:00,81,M,Permanent Home,201606
201606,8,0,30441,643021,D,6/8/16 0:00,35,M,Permanent Structure,201606
201606,9,0,30443,643021,D,6/9/16 0:00,82,M,Permanent Structure,201606
201606,3,0,30435,643021,D,6/3/16 0:00,66,F,Vehicle/Towed Trailer,201606
201606,22,0,30786,643026,I,6/22/16 0:00,52,M,Outside/Open Areas,201606
201606,21,0,30790,643026,D,6/21/16 0:00,53,M,Outside/Open Areas,201606
201606,22,0,30792,643026,I,6/22/16 0:00,91,F,Outside/Open Areas,201606
201606,22,0,30793,643026,D,6/22/16 0:00,20,F,Outside/Open Areas,201606
201606,26,0,30796,643026,D,6/26/16 0:00,36,M,Outside/Open Areas,201606
201606,20,0,30785,643026,D,6/20/16 0:00,82,F,Permanent Home,201606
201606,24,0,30787,643026,I,6/24/16 0:00,76,F,Permanent Home,201606
201606,26,0,30797,643026,D,6/26/16 0:00,82,F,Permanent Home,201606
201606,28,0,30799,643026,D,6/28/16 0:00,67,M,Permanent Home,201606
201606,25,0,30788,643026,I,6/25/16 0:00,82,M,Permanent Structure,201606
201606,21,0,30789,643026,I,6/21/16 0:00,42,F,Permanent Structure,201606
201606,25,0,30795,643026,I,6/25/16 0:00,54,M,Permanent Structure,201606
201606,26,0,30798,643026,D,6/26/16 0:00,66,M,Permanent Structure,201606
201606,28,0,30800,643026,D,6/28/16 0:00,60,M,Permanent Structure,201606
201606,29,0,30801,643026,D,6/29/16 0:00,54,M,Permanent Structure,201606
201606,21,0,30791,643026,I,6/21/16 0:00,62,M,Vehicle/Towed Trailer,201606
201606,24,0,30794,643026,I,6/24/16 0:00,74,M,Vehicle/Towed Trailer,201606
201606,22,0,30534,643101,I,6/22/16 0:00,63,M,Boating,201606
201606,22,0,30535,643101,I,6/22/16 0:00,54,M,Boating,201606
201606,18,0,30754,644625,D,6/18/16 0:00,,M,In Water,201606
201606,13,0,30952,644661,I,6/13/16 0:00,24,M,In Water,201606
201606,19,0,30985,644664,D,6/19/16 0:00,,M,Outside/Open Areas,201606
201606,19,0,30986,644664,D,6/19/16 0:00,,F,Outside/Open Areas,201606
201606,18,0,30767,644955,D,6/18/16 0:00,56,F,Outside/Open Areas,201606
201606,30,0,30802,644977,D,6/30/16 0:00,55,F,Outside/Open Areas,201606
201606,30,0,30803,644977,I,6/30/16 0:00,29,F,Outside/Open Areas,201606
201606,19,0,30955,645016,D,6/19/16 0:00,43,M,Camping,201606
201606,2,0,30934,645945,D,6/2/16 0:00,38,M,In Water,201606
201606,2,0,30935,645945,D,6/2/16 0:00,21,M,In Water,201606
201606,2,0,30936,645945,D,6/2/16 0:00,21,F,In Water,201606
201606,2,0,30937,645945,D,6/2/16 0:00,20,F,In Water,201606
201606,2,0,30938,645945,D,6/2/16 0:00,25,M,In Water,201606
201606,2,0,30939,645945,D,6/2/16 0:00,19,M,In Water,201606
201606,2,0,30940,645945,D,6/2/16 0:00,23,M,In Water,201606
201606,2,0,30941,645945,D,6/2/16 0:00,22,M,In Water,201606
201606,2,0,30942,645945,D,6/2/16 0:00,27,F,In Water,201606
201605,26,0,33369,639324,D,5/26/16 0:00,75,M,Vehicle/Towed Trailer,201605
201605,27,0,33370,639329,D,5/27/16 0:00,29,M,Vehicle/Towed Trailer,201605
201605,29,0,33375,639334,D,5/29/16 0:00,23,F,Vehicle/Towed Trailer,201605
201607,22,0,31197,649849,D,7/22/16 0:00,14,F,Boating,201607
201612,17,0,32961,670866,D,12/17/16 0:00,69,M,Unknown,201612
201608,5,0,31263,654247,D,8/5/16 0:00,53,F,Permanent Home,201608
201606,24,0,31487,654248,D,6/24/16 0:00,47,M,Outside/Open Areas,201606
201606,16,0,30953,646560,D,6/16/16 0:00,,,Unknown,201606
201606,14,0,30954,646562,I,6/14/16 0:00,0,F,Vehicle/Towed Trailer,201606
201603,6,0,30150,625127,D,3/6/16 0:00,4,M,Boating,201603
201603,6,0,30151,625127,D,3/6/16 0:00,13,F,Boating,201603
201603,6,0,30152,625127,D,3/6/16 0:00,35,M,Boating,201603
201606,18,0,30984,646936,D,6/18/16 0:00,46,M,In Water,201606
201606,19,0,31110,647189,D,6/19/16 0:00,19,F,Outside/Open Areas,201606
201606,19,0,31111,647189,D,6/19/16 0:00,54,F,Outside/Open Areas,201606
201606,19,0,31112,647189,D,6/19/16 0:00,33,M,Outside/Open Areas,201606
201606,19,0,31113,647189,D,6/19/16 0:00,57,M,Outside/Open Areas,201606
201604,18,0,33009,629833,D,4/18/16 0:00,49,F,Vehicle/Towed Trailer,201604
201604,18,0,33010,629833,D,4/18/16 0:00,41,F,Vehicle/Towed Trailer,201604
201604,18,0,33011,629833,D,4/18/16 0:00,66,M,Vehicle/Towed Trailer,201604
201604,18,0,33012,629833,D,4/18/16 0:00,25,F,Vehicle/Towed Trailer,201604
201604,18,0,33013,629833,D,4/18/16 0:00,61,M,Vehicle/Towed Trailer,201604
201604,17,0,33014,629833,D,4/17/16 0:00,36,M,Vehicle/Towed Trailer,201604
201604,18,0,32888,629835,D,4/18/16 0:00,,F,Vehicle/Towed Trailer,201604
201604,18,0,32889,629836,D,4/18/16 0:00,56,M,Vehicle/Towed Trailer,201604
201604,27,0,30286,633234,D,4/27/16 0:00,,F,Mobile/Trailer Home,201604
201608,26,0,30945,646102,D,8/26/16 0:00,50,F,Outside/Open Areas,201608
201609,2,0,31147,648972,D,9/2/16 0:00,21,F,In Water,201609
201609,2,0,31148,648972,D,9/2/16 0:00,46,M,In Water,201609
201606,15,0,31152,649272,D,6/15/16 0:00,,,Vehicle/Towed Trailer,201606
201606,17,0,31198,650006,D,6/17/16 0:00,0,M,Permanent Home,201606
201607,19,0,31247,653889,D,7/19/16 0:00,47,M,Vehicle/Towed Trailer,201607
201607,26,0,31271,654484,D,7/26/16 0:00,54,F,Vehicle/Towed Trailer,201607
201608,4,0,31274,654515,D,8/4/16 0:00,1,F,Vehicle/Towed Trailer,201608
201608,4,0,31275,654515,D,8/4/16 0:00,1,F,Vehicle/Towed Trailer,201608
201608,5,0,31276,654517,D,8/5/16 0:00,31,M,Vehicle/Towed Trailer,201608
201608,17,0,32916,662401,D,8/17/16 0:00,22,M,Boating,201608
201610,15,0,31637,663221,D,10/15/16 0:00,46,M,Boating,201610
201610,15,0,31638,663221,D,10/15/16 0:00,21,M,Boating,201610
201610,15,0,31639,663221,D,10/15/16 0:00,14,M,Boating,201610
201611,30,0,32947,665859,D,11/30/16 0:00,26,M,Mobile/Trailer Home,201611
201611,30,0,32948,665859,D,11/30/16 0:00,22,F,Mobile/Trailer Home,201611
201611,30,0,32949,665859,D,11/30/16 0:00,21,F,Mobile/Trailer Home,201611
201608,2,0,31266,654249,D,8/2/16 0:00,76,M,Vehicle/Towed Trailer,201608
201607,20,0,31489,657571,D,7/20/16 0:00,65,M,Permanent Home,201607
201608,25,0,31490,657762,I,8/25/16 0:00,21,M,Heavy Equipment/Construction,201608
201608,26,0,31595,661830,D,8/26/16 0:00,51,F,Outside/Open Areas,201608
201611,30,0,31607,662323,D,11/30/16 0:00,,M,Mobile/Trailer Home,201611
201611,30,0,31608,662323,D,11/30/16 0:00,,F,Mobile/Trailer Home,201611
201612,10,0,33120,678358,D,12/10/16 0:00,64,M,Outside/Open Areas,201612
201604,5,0,30056,618485,D,4/5/16 0:00,58,M,In Water,201604
201604,7,0,30058,619063,I,4/7/16 0:00,35,M,Vehicle/Towed Trailer,201604
201604,6,0,30142,622678,D,4/6/16 0:00,55,M,Vehicle/Towed Trailer,201604
201604,19,0,30129,622707,D,4/19/16 0:00,25,M,In Water,201604
201604,2,0,30138,624280,I,4/2/16 0:00,30,F,Vehicle/Towed Trailer,201604
